lon,lat,year,NMVOC_label,CO_label,NOx_label,CH4_label,final_label
30.0,-23.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
31.0,-23.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
32.0,-23.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
33.0,-23.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
34.0,-23.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
35.0,-23.0,2020,USG,Moderate,Moderate,Moderate,USG
43.0,-23.0,2020,USG,USG,Moderate,USG,USG
44.0,-23.0,2020,USG,Unhealthy,USG,USG,Unhealthy
45.0,-23.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
46.0,-23.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
47.0,-23.0,2020,Moderate,Moderate,Moderate,USG,USG
114.0,-23.0,2020,USG,Good,Good,Moderate,USG
115.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
116.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
119.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
120.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
131.0,-23.0,2020,Good,Good,Good,Good,Good
132.0,-23.0,2020,Good,Good,Good,Good,Good
133.0,-23.0,2020,Good,Good,Good,Good,Good
134.0,-23.0,2020,Good,Good,Good,Good,Good
135.0,-23.0,2020,Good,Good,Good,Good,Good
136.0,-23.0,2020,Good,Good,Good,Good,Good
137.0,-23.0,2020,Good,Good,Good,Good,Good
138.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
139.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
140.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
141.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
142.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
143.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
144.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
145.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
146.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
147.0,-23.0,2020,Good,Good,Good,USG,USG
148.0,-23.0,2020,Good,Good,Good,USG,USG
149.0,-23.0,2020,Good,Good,Good,Moderate,Moderate
150.0,-23.0,2020,Moderate,Moderate,Moderate,Good,Moderate
166.0,-23.0,2020,USG,USG,USG,Moderate,USG
-69.0,-22.0,2020,Moderate,Moderate,Moderate,USG,USG
-68.0,-22.0,2020,Moderate,Moderate,Moderate,USG,USG
-67.0,-22.0,2020,Moderate,Moderate,Moderate,USG,USG
-66.0,-22.0,2020,USG,Moderate,Moderate,USG,USG
-65.0,-22.0,2020,USG,USG,USG,USG,USG
-64.0,-22.0,2020,USG,USG,Moderate,USG,USG
-63.0,-22.0,2020,Moderate,Moderate,Moderate,USG,USG
-59.0,-22.0,2020,USG,Moderate,Moderate,Unhealthy,Unhealthy
-58.0,-22.0,2020,Good,Good,Good,Unhealthy,Unhealthy
-57.0,-22.0,2020,Very Unhealthy,Hazardous,Very Unhealthy,Very Unhealthy,Hazardous
-56.0,-22.0,2020,Very Unhealthy,Hazardous,Very Unhealthy,Very Unhealthy,Hazardous
-55.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-54.0,-22.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-53.0,-22.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
-52.0,-22.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
-51.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-50.0,-22.0,2020,Very Unhealthy,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-49.0,-22.0,2020,Unhealthy,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-48.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-47.0,-22.0,2020,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-46.0,-22.0,2020,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-45.0,-22.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-44.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-43.0,-22.0,2020,USG,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-42.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
15.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
16.0,-22.0,2020,USG,Unhealthy,USG,USG,Unhealthy
17.0,-22.0,2020,USG,Unhealthy,USG,USG,Unhealthy
18.0,-22.0,2020,USG,Unhealthy,USG,USG,Unhealthy
19.0,-22.0,2020,USG,Unhealthy,USG,USG,Unhealthy
20.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
21.0,-22.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
22.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
23.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
24.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
25.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,Moderate,Unhealthy
26.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
27.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
28.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
29.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
30.0,-22.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
31.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
32.0,-22.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
33.0,-22.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
34.0,-22.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
43.0,-22.0,2020,USG,USG,USG,Unhealthy,Unhealthy
44.0,-22.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
45.0,-22.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
46.0,-22.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
47.0,-22.0,2020,USG,USG,USG,Unhealthy,Unhealthy
55.0,-22.0,2020,USG,USG,USG,Moderate,USG
115.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
116.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
117.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
118.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
132.0,-22.0,2020,Good,Good,Good,Good,Good
133.0,-22.0,2020,Good,Good,Good,Good,Good
134.0,-22.0,2020,Good,Good,Good,Good,Good
135.0,-22.0,2020,Good,Good,Good,Good,Good
136.0,-22.0,2020,Good,Good,Good,Good,Good
137.0,-22.0,2020,Good,Good,Good,Good,Good
138.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
139.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
140.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
141.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
142.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
143.0,-22.0,2020,Good,Moderate,Moderate,Moderate,Moderate
144.0,-22.0,2020,Moderate,Moderate,Moderate,Moderate,Moderate
145.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
146.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
147.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
148.0,-22.0,2020,Good,Good,Good,Moderate,Moderate
165.0,-22.0,2020,USG,Moderate,USG,USG,USG
-71.0,-21.0,2020,USG,Moderate,USG,Moderate,USG
-70.0,-21.0,2020,Moderate,Moderate,Moderate,Good,Moderate
-69.0,-21.0,2020,Moderate,Moderate,Moderate,USG,USG
-67.0,-21.0,2020,Moderate,Moderate,Moderate,USG,USG
-66.0,-21.0,2020,Moderate,Moderate,Moderate,USG,USG
-65.0,-21.0,2020,USG,USG,Moderate,USG,USG
-64.0,-21.0,2020,USG,USG,Moderate,USG,USG
-63.0,-21.0,2020,USG,Moderate,Moderate,USG,USG
-62.0,-21.0,2020,Moderate,Moderate,Moderate,Good,Moderate
-61.0,-21.0,2020,Moderate,Moderate,Moderate,Good,Moderate
-58.0,-21.0,2020,Very Unhealthy,Hazardous,Very Unhealthy,Very Unhealthy,Hazardous
-57.0,-21.0,2020,Very Unhealthy,Hazardous,Very Unhealthy,Very Unhealthy,Hazardous
-56.0,-21.0,2020,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
-55.0,-21.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-54.0,-21.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-53.0,-21.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-52.0,-21.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
-51.0,-21.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
-50.0,-21.0,2020,USG,USG,USG,Very Unhealthy,Very Unhealthy
-49.0,-21.0,2020,USG,USG,USG,Very Unhealthy,Very Unhealthy
-48.0,-21.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-47.0,-21.0,2020,USG,USG,USG,Very Unhealthy,Very Unhealthy
-46.0,-21.0,2020,USG,USG,USG,Very Unhealthy,Very Unhealthy
-45.0,-21.0,2020,USG,USG,USG,Very Unhealthy,Very Unhealthy
-44.0,-21.0,2020,Unhealthy,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-43.0,-21.0,2020,USG,USG,USG,Very Unhealthy,Very Unhealthy
-42.0,-21.0,2020,Unhealthy,Unhealthy,USG,Very Unhealthy,Very Unhealthy
-41.0,-21.0,2020,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
14.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
15.0,-21.0,2020,USG,Unhealthy,USG,USG,Unhealthy
16.0,-21.0,2020,USG,Unhealthy,USG,USG,Unhealthy
17.0,-21.0,2020,USG,Unhealthy,USG,USG,Unhealthy
18.0,-21.0,2020,USG,Unhealthy,USG,USG,Unhealthy
19.0,-21.0,2020,USG,Unhealthy,USG,Moderate,Unhealthy
20.0,-21.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
21.0,-21.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
22.0,-21.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
23.0,-21.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
24.0,-21.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
25.0,-21.0,2020,Good,Good,Good,Good,Good
26.0,-21.0,2020,Moderate,Moderate,Good,USG,USG
27.0,-21.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
28.0,-21.0,2020,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
29.0,-21.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
30.0,-21.0,2020,USG,USG,USG,USG,USG
31.0,-21.0,2020,USG,USG,USG,USG,USG
32.0,-21.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
33.0,-21.0,2020,USG,Moderate,Moderate,Moderate,USG
34.0,-21.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
44.0,-21.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
45.0,-21.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
46.0,-21.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
47.0,-21.0,2020,USG,USG,Moderate,USG,USG
48.0,-21.0,2020,Moderate,USG,Moderate,USG,USG
55.0,-21.0,2020,USG,USG,USG,Moderate,USG
57.0,-21.0,2020,Unhealthy,USG,USG,USG,Unhealthy
118.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
119.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
120.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
134.0,-21.0,2020,Good,Good,Good,Good,Good
137.0,-21.0,2020,Good,Good,Good,Good,Good
138.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
139.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
140.0,-21.0,2020,Good,Moderate,Moderate,Moderate,Moderate
141.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
142.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
143.0,-21.0,2020,Moderate,Moderate,Moderate,Moderate,Moderate
144.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
145.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
146.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
147.0,-21.0,2020,Good,Good,Good,Moderate,Moderate
148.0,-21.0,2020,Very Unhealthy,USG,Moderate,Unhealthy,Very Unhealthy
-170.0,-20.0,2020,Good,Good,Good,Good,Good
-159.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
-70.0,-20.0,2020,Moderate,Moderate,Moderate,Good,Moderate
-69.0,-20.0,2020,Moderate,Moderate,Moderate,USG,USG
-68.0,-20.0,2020,Moderate,Moderate,Moderate,USG,USG
-67.0,-20.0,2020,Moderate,Moderate,Moderate,USG,USG
-66.0,-20.0,2020,USG,USG,USG,USG,USG
-65.0,-20.0,2020,USG,USG,Moderate,USG,USG
-64.0,-20.0,2020,USG,Unhealthy,USG,USG,Unhealthy
-63.0,-20.0,2020,Moderate,Moderate,Moderate,USG,USG
-62.0,-20.0,2020,USG,USG,Moderate,USG,USG
-61.0,-20.0,2020,Moderate,Moderate,Moderate,Good,Moderate
-58.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-57.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-56.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-55.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-54.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-53.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-52.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-51.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-50.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-49.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-48.0,-20.0,2020,USG,USG,USG,Unhealthy,Unhealthy
-47.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-45.0,-20.0,2020,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
-44.0,-20.0,2020,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
-43.0,-20.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
-42.0,-20.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
-41.0,-20.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
13.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
15.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
16.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
17.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
18.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
19.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
20.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
21.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
22.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
23.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
24.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
25.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
26.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
27.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
28.0,-20.0,2020,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
29.0,-20.0,2020,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
30.0,-20.0,2020,USG,USG,USG,USG,USG
31.0,-20.0,2020,USG,USG,USG,USG,USG
32.0,-20.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
33.0,-20.0,2020,USG,USG,Moderate,Moderate,USG
34.0,-20.0,2020,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
44.0,-20.0,2020,USG,USG,USG,Unhealthy,Unhealthy
45.0,-20.0,2020,USG,USG,USG,USG,USG
46.0,-20.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
47.0,-20.0,2020,USG,Moderate,Unhealthy,Moderate,Unhealthy
48.0,-20.0,2020,USG,USG,USG,USG,USG
127.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
128.0,-20.0,2020,Good,Good,Good,Good,Good
130.0,-20.0,2020,USG,Moderate,Unhealthy,Moderate,Unhealthy
135.0,-20.0,2020,Good,Good,Good,Good,Good
136.0,-20.0,2020,Good,Good,Good,Good,Good
137.0,-20.0,2020,Good,Good,Good,Good,Good
138.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
139.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
140.0,-20.0,2020,Good,Moderate,Moderate,Moderate,Moderate
141.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
142.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
143.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
144.0,-20.0,2020,Moderate,Moderate,Moderate,Moderate,Moderate
145.0,-20.0,2020,Good,Good,Good,Moderate,Moderate
146.0,-20.0,2020,USG,USG,Unhealthy,USG,Unhealthy
147.0,-20.0,2020,Moderate,Moderate,Moderate,Moderate,Moderate
-71.0,-19.0,2020,USG,USG,USG,Moderate,USG
-69.0,-19.0,2020,Moderate,Moderate,Moderate,USG,USG
-68.0,-19.0,2020,Moderate,Moderate,Moderate,USG,USG
-67.0,-19.0,2020,Moderate,Moderate,Moderate,USG,USG
-66.0,-19.0,2020,Moderate,Moderate,Moderate,USG,USG
-65.0,-19.0,2020,Good,Good,Good,Good,Good
-64.0,-19.0,2020,USG,USG,USG,USG,USG
-63.0,-19.0,2020,Moderate,Moderate,Moderate,USG,USG
-62.0,-19.0,2020,Moderate,Moderate,Moderate,USG,USG
-61.0,-19.0,2020,Moderate,Moderate,Moderate,USG,USG
-60.0,-19.0,2020,Moderate,Moderate,Moderate,USG,USG
-58.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-57.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-56.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-55.0,-19.0,2020,USG,USG,Moderate,Unhealthy,Unhealthy
-54.0,-19.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-53.0,-19.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-52.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-51.0,-19.0,2020,USG,USG,USG,Very Unhealthy,Very Unhealthy
-50.0,-19.0,2020,USG,USG,USG,Unhealthy,Unhealthy
-49.0,-19.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-48.0,-19.0,2020,USG,USG,USG,Unhealthy,Unhealthy
-47.0,-19.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-19.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-45.0,-19.0,2020,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-44.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-43.0,-19.0,2020,USG,USG,USG,Unhealthy,Unhealthy
-42.0,-19.0,2020,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
-41.0,-19.0,2020,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
12.0,-19.0,2020,Moderate,USG,Moderate,Moderate,USG
13.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
14.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
15.0,-19.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
16.0,-19.0,2020,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
17.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
18.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
19.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
20.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
21.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
22.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
23.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
24.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
25.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
26.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
28.0,-19.0,2020,USG,USG,USG,USG,USG
29.0,-19.0,2020,USG,USG,USG,USG,USG
30.0,-19.0,2020,USG,Unhealthy,USG,USG,Unhealthy
31.0,-19.0,2020,USG,USG,USG,USG,USG
32.0,-19.0,2020,USG,USG,USG,USG,USG
34.0,-19.0,2020,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
35.0,-19.0,2020,USG,Unhealthy,USG,USG,Unhealthy
36.0,-19.0,2020,USG,USG,USG,Moderate,USG
44.0,-19.0,2020,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
45.0,-19.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
46.0,-19.0,2020,USG,Unhealthy,USG,Unhealthy,Unhealthy
47.0,-19.0,2020,Very Unhealthy,Unhealthy,USG,Unhealthy,Very Unhealthy
48.0,-19.0,2020,USG,USG,USG,USG,USG
49.0,-19.0,2020,USG,Moderate,Moderate,Moderate,USG
123.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
124.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
125.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
126.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
127.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
128.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
129.0,-19.0,2020,Good,Good,Good,Good,Good
134.0,-19.0,2020,Good,Good,Good,Good,Good
135.0,-19.0,2020,Good,Good,Good,Good,Good
136.0,-19.0,2020,Good,Good,Good,Good,Good
138.0,-19.0,2020,Good,Moderate,Moderate,Moderate,Moderate
139.0,-19.0,2020,Good,Moderate,Moderate,Moderate,Moderate
140.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
141.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
142.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
143.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
144.0,-19.0,2020,Good,Moderate,Moderate,Moderate,Moderate
145.0,-19.0,2020,Good,Good,Good,Moderate,Moderate
178.0,-19.0,2020,USG,USG,USG,USG,USG
-72.0,-18.0,2020,Moderate,Moderate,Moderate,Moderate,Moderate
-71.0,-18.0,2020,USG,USG,USG,Moderate,USG
-70.0,-18.0,2020,Moderate,Moderate,Moderate,USG,USG
-69.0,-18.0,2020,Moderate,Moderate,Moderate,USG,USG
-68.0,-18.0,2020,USG,USG,USG,USG,USG
-67.0,-18.0,2020,Unhealthy,USG,USG,Unhealthy,Unhealthy
-66.0,-18.0,2020,Good,Good,Moderate,Good,Moderate
-65.0,-18.0,2020,USG,USG,USG,Moderate,USG
-64.0,-18.0,2020,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-63.0,-18.0,2020,Moderate,Moderate,Moderate,USG,USG
-62.0,-18.0,2020,Moderate,Moderate,USG,Moderate,USG
-61.0,-18.0,2020,USG,USG,USG,Moderate,USG
-60.0,-18.0,2020,USG,USG,USG,Moderate,USG
-59.0,-18.0,2020,USG,USG,USG,Moderate,USG
-58.0,-18.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-57.0,-18.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-56.0,-18.0,2020,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-55.0,-18.0,2020,USG,USG,Moderate,Unhealthy,Unhealthy
-54.0,-18.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-53.0,-18.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-52.0,-18.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
-51.0,-18.0,2020,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy,Very Unhealthy
